230404196711040648;false
350400190411170330;false
610826207406100132;false
542325196612152629;false
340404203309129992;false
62011119500926329X;false
220122194102107865;false
120103202909029655;false
360428199009192821;false
441801198208042621;false
130903196604216916;false
371328195011191165;false
220401198407058892;false
140423195209245560;false
640000207806291626;false
420800197102014459;false
220403205202289107;false
611001199802105501;false
530112202406182968;false
150402201609094149;false
520328199706250673;false
500103206511165509;false
140226204409168272;false
522601195312081432;false
411728198904010577;false
130183191308104026;false
510626206402051311;false
530181204801268595;false
360801206004082724;false
430822196209127715;false
